599415312;45.6278; 58.8876; 1039.23; 0.0989621;-0.0458457;-0.994035;-0.193117;-0.980831;0.0260107;-0.976172;0.189391;-0.105919;0.21499
599418297;45.6119; 58.887; 1039.23; 0.0989408;-0.0457978;-0.994039;-0.193102;-0.980835;0.0259692;-0.976178;0.189382;-0.105888;0.215642
599421282;45.5946; 58.8785; 1039.24; 0.0990028;-0.0459153;-0.994027;-0.193503;-0.980754;0.0260297;-0.976092;0.189771;-0.105982;0.215637
599424267;45.5799; 58.8713; 1039.25; 0.0989098;-0.0458991;-0.994037;-0.1931;-0.980832;0.0260753;-0.976181;0.18937;-0.105877;0.216004
599427252;45.5634; 58.8637; 1039.26; 0.099025;-0.0459972;-0.994021;-0.193435;-0.980765;0.0261137;-0.976103;0.189693;-0.106018;0.215837
599430237;45.5481; 58.8559; 1039.27; 0.0989135;-0.0460661;-0.994029;-0.193358;-0.980778;0.0262113;-0.976129;0.189611;-0.105919;0.216397
599433222;45.5321; 58.8483; 1039.28; 0.0990274;-0.0461468;-0.994014;-0.193327;-0.980782;0.0262723;-0.976124;0.189568;-0.106046;0.214948
599436207;45.5181; 58.8401; 1039.29; 0.0990331;-0.0462409;-0.994009;-0.193247;-0.980796;0.0263729;-0.97614;0.189478;-0.106067;0.215184
599439192;45.5031; 58.8354; 1039.3; 0.0990612;-0.0462791;-0.994005;-0.193003;-0.980842;0.0264318;-0.976184;0.189227;-0.106095;0.215204
599442178;45.4904; 58.8268; 1039.29; 0.098959;-0.0463665;-0.994011;-0.193407;-0.980761;0.0264937;-0.976115;0.189627;-0.106023;0.215409
599445163;45.4782; 58.8193; 1039.3; 0.0989481;-0.0464322;-0.994009;-0.193273;-0.980785;0.0265754;-0.976143;0.189485;-0.106021;0.215199
599448148;45.4637; 58.8169; 1039.31; 0.0990732;-0.0464368;-0.993996;-0.193133;-0.980813;0.026571;-0.976158;0.189341;-0.106141;0.214385
599451133;45.45; 58.8119; 1039.32; 0.0990478;-0.0464764;-0.993997;-0.193167;-0.980805;0.0266113;-0.976154;0.189372;-0.106124;0.214589
599454118;45.4384; 58.8054; 1039.32; 0.0991641;-0.0465712;-0.993981;-0.193399;-0.980758;0.0266575;-0.976097;0.189591;-0.106263;0.215632
599457103;45.4234; 58.8017; 1039.33; 0.0991026;-0.0465976;-0.993985;-0.193452;-0.980747;0.0266893;-0.976092;0.189643;-0.106209;0.214546
599460088;45.4128; 58.7963; 1039.33; 0.0992159;-0.0467023;-0.99397;-0.19359;-0.980718;0.026756;-0.976053;0.189768;-0.106344;0.21471
599463073;45.4005; 58.7936; 1039.33; 0.0992086;-0.0467381;-0.993968;-0.193662;-0.980703;0.0267849;-0.976039;0.189836;-0.106346;0.215225
599466058;45.3865; 58.7934; 1039.35; 0.0992444;-0.0467516;-0.993964;-0.193066;-0.980818;0.0268562;-0.976154;0.189235;-0.106367;0.215478
599469043;45.3748; 58.7932; 1039.35; 0.0992802;-0.0467828;-0.993959;-0.192962;-0.980838;0.0268915;-0.976171;0.189126;-0.106405;0.21536
599472028;45.3628; 58.7922; 1039.35; 0.0991858;-0.0468454;-0.993966;-0.193541;-0.980723;0.0269082;-0.976066;0.189705;-0.10634;0.215627
599475013;45.3517; 58.794; 1039.35; 0.0992804;-0.0468538;-0.993956;-0.193198;-0.98079;0.026936;-0.976124;0.189356;-0.106425;0.214763
599477998;45.3386; 58.7975; 1039.35; 0.0992269;-0.0467894;-0.993964;-0.192864;-0.980856;0.0269189;-0.976196;0.189029;-0.106351;0.215529
599480984;45.3271; 58.8011; 1039.35; 0.0992914;-0.0468198;-0.993956;-0.192912;-0.980846;0.0269312;-0.976179;0.189072;-0.106422;0.215443
599483969;45.3151; 58.8025; 1039.35; 0.0992043;-0.0468191;-0.993965;-0.19296;-0.980837;0.026942;-0.976179;0.189122;-0.106337;0.215391
599486954;45.3029; 58.8051; 1039.35; 0.099204;-0.0468309;-0.993965;-0.192972;-0.980834;0.0269525;-0.976176;0.189133;-0.10634;0.215499
599489939;45.2907; 58.8083; 1039.35; 0.0992606;-0.0468072;-0.99396;-0.192938;-0.980842;0.0269218;-0.976178;0.189101;-0.10639;0.215058
599492924;45.2772; 58.8091; 1039.35; 0.0991459;-0.0468154;-0.993971;-0.192612;-0.980904;0.0269875;-0.976253;0.188775;-0.10627;0.215272
599495909;45.2643; 58.8092; 1039.35; 0.0991108;-0.046848;-0.993973;-0.192517;-0.980921;0.0270367;-0.976276;0.188677;-0.106239;0.21531
599498894;45.2515; 58.8063; 1039.35; 0.0990655;-0.0470143;-0.99397;-0.193164;-0.980791;0.0271388;-0.976153;0.189311;-0.106244;0.215665
599501879;45.2369; 58.8083; 1039.35; 0.0990064;-0.0470226;-0.993975;-0.192861;-0.980849;0.0271914;-0.976218;0.189007;-0.106179;0.215534
599504864;45.2231; 58.8079; 1039.36; 0.0990498;-0.047087;-0.993968;-0.192628;-0.980893;0.027272;-0.97626;0.188765;-0.106228;0.214605
599507849;45.2127; 58.8069; 1039.35; 0.0990187;-0.047202;-0.993965;-0.192888;-0.980839;0.0273631;-0.976211;0.189015;-0.106226;0.216073
599510834;45.1997; 58.808; 1039.35; 0.0989521;-0.0472574;-0.99397;-0.192735;-0.980867;0.0274473;-0.976249;0.188857;-0.106167;0.215179
599513819;45.191; 58.8077; 1039.35; 0.099004;-0.0473666;-0.993959;-0.192852;-0.980842;0.0275324;-0.97622;0.188961;-0.106242;0.215094
599516805;45.1821; 58.8102; 1039.35; 0.0989584;-0.0474465;-0.99396;-0.192998;-0.980811;0.027604;-0.976197;0.189101;-0.106216;0.214705
599519790;45.1756; 58.8119; 1039.34; 0.0989855;-0.0475158;-0.993954;-0.192916;-0.980825;0.0276761;-0.97621;0.18901;-0.106254;0.214858
599522775;45.1711; 58.8122; 1039.35; 0.0990837;-0.0476427;-0.993938;-0.193177;-0.980771;0.0277542;-0.976148;0.189256;-0.106382;0.214533
599525760;45.1676; 58.8167; 1039.35; 0.099176;-0.0476695;-0.993927;-0.192692;-0.980865;0.0278159;-0.976235;0.188763;-0.106464;0.214942
599528745;45.1647; 58.8193; 1039.35; 0.0992222;-0.0477403;-0.993919;-0.192769;-0.980848;0.0278685;-0.976214;0.188832;-0.106525;0.214829
599531730;45.1636; 58.8193; 1039.35; 0.0992597;-0.0478116;-0.993912;-0.192656;-0.980868;0.027944;-0.976233;0.188709;-0.106572;0.214683
